Date,FN,LN,School,OQ,LOD,WTA,Course,for credit,textbook used,grade received,attendence,comment,num found this useful,num did not find this useful,gives good feedback,respected,lots of homework,accessible outside class,get ready to read,participation matters,skip class? you won't pass.,inspirational,graded by few things,test heavy,group projects,clear grading criteria,hilarious,beware of pop quizzes,amazing lectures,lecture heavy,caring,extra credit,so many papers,tough grader,comment_id
05/08/2013,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS101,N/A,No,N/A,N/A,"Very easy class and definitely GPA booster. Stevens is very clear on concepts and makes passing the class easy with quizzes every other week covering material from 2 weeks. If you do well on all the quizzes + homeworks, you don't have to do the final. Quizzes + homeworks are easy. Easy grader. Very helpful outside class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21704206
05/02/2013,Aaron,Stevens,Boston University,2.0,4.0,N/A,CS101,N/A,No,N/A,N/A,"Prof. Stevens is nice, but will make you hate computers. His assignments are unneccessarily difficult and takes hours to finish every week... even if you work your ass off. This class was so draining and it's super difficult to get any help from him unless you can make an appointment a week or two ahead of time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21655048
04/02/2013,Aaron,Stevens,Boston University,1.5,5.0,N/A,EC171,N/A,Yes,N/A,N/A,"By ""flipping the classroom"" he basically does zero work. It's a genius idea for himself because he can just stand there and answer questions and then require his students to go home, do homework at home, then come to come to do in-class assignments, and then assign a quiz every 2 weeks. Hardest 100 level class. Do not take. Terrible.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21475792
01/06/2013,Aaron,Stevens,Boston University,5.0,2.0,N/A,EC171,N/A,Yes,N/A,N/A,"Anyone who's criticized Stevens is crazy.  EC 171 is the best class that I've ever taken in my entire educational life.  If you're interested in knowing enough to feel confident with your own finances, then take this course!  I recommend it to everyone.  Homework was easy and fun, and the quizzes were fair.  With some effort you'll get an A!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21216873
12/18/2012,Aaron,Stevens,Boston University,3.5,1.0,N/A,CS101,N/A,No,N/A,N/A,"Stevens is GREAT. really nuturing like a dad, and the class is an easy A.  Quizzes require you to study, but homeworks and lab are a breeze.  If you need some GPA padding, take this class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21107303
12/16/2012,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS101,N/A,Yes,N/A,N/A,"Stevens is a really great professor. He has ample amounts of patience, is excellent at explaining concepts, and is a genuinely nice person. Assignments were sometimes complex, but nothing too difficult or time consuming, and Stevens always makes himself available for assistance. All in all, I would highly recommend taking one of his courses.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21089438
12/04/2012,Aaron,Stevens,Boston University,4.5,1.0,N/A,CS101,N/A,No,N/A,N/A,"Great guy who greats very easily.  Gets back to emails incredibly fast with useful information.  Homeworks can usually be completed in less than an hour and are due weekly.  If you do the homework and show up for class, there's no reason not to get an A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20945752
08/15/2012,Aaron,Stevens,Boston University,4.5,2.0,N/A,CS111,N/A,No,N/A,N/A,"This professor is funny, albeit corny, entertaining, and really wants you to get interested in the course. I took the summer course, so the class was crunched into a month, but it was a great experience. Lots of HW, but totally doable if you're in a normal semester. I did around 1-2 hours per day, which wasn't bad at all for a summer course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20578351
07/23/2012,Aaron,Stevens,Boston University,2.0,5.0,N/A,EC171,N/A,No,N/A,N/A,"Quite honestly one of the worst classes at BU. I took it because I thought I would learn something but really ended up spending hours and hours doing homework that wash graded extremely harshly. Its a 100 level class, but don't be fooled, it'll take up as much time as a 400 level one. Prof. Stevens is very condescending. STAY AWAY FROM EC 171",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20509884
05/07/2012,Aaron,Stevens,Boston University,4.0,3.0,N/A,CS101,N/A,No,N/A,N/A,"You really have to put in the work. The material isn't difficult and he does a good job of explaining it but you have to do the homework, go to labs, and study for the quizzes all of which can be pretty time consuming. The graders were a little harsh if you left out information. The homework could be confusing but the TF was very helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20220423
05/03/2012,Aaron,Stevens,Boston University,3.0,5.0,N/A,EC171,N/A,No,N/A,N/A,I took this class to learn useful financial information but I did not learn ANYTHING. It's all hypothetical unrealistic situations that do not apply to the real world. If you want an easy A don't take this course. He's condescending and thinks student's do not know anything about life outside of college. Definitely disappointed by this course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20189088
12/22/2011,Aaron,Stevens,Boston University,3.5,4.0,N/A,CS101,N/A,No,N/A,N/A,"Lectures can be a little dry, I didn't take any notes and just sat there listening most of the time since all his power points are online. Stevens is a pretty nice guy and answers emails right away. You always know where you stand academically since he posts every grade. HWs are time consuming but can be fun and creative if you want them to be.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19605719
12/20/2011,Aaron,Stevens,Boston University,1.5,5.0,N/A,CS101,N/A,No,N/A,N/A,This guy was unbelievable. Tells you the class is really easy at the beginning of the year and that it isn't too time consuming and then continues to assign work that is impossible unless you have a background in programming or whatever program he is using. There is no guideline to go back to. Homework is worth 35% of your grade and is impossible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19577994
10/04/2011,Aaron,Stevens,Boston University,5.0,1.0,N/A,ECON171,N/A,No,N/A,N/A,Fantastic teacher and a really really good course. I would definitely take it if i had a free elective. He makes things easy to understand and he's quite funny as well. Definitely my favorite class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19044470
08/16/2011,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS111,N/A,Yes,N/A,N/A,wonderful class and go for it!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18922221
08/16/2011,Aaron,Stevens,Boston University,5.0,3.0,N/A,CS111,N/A,Yes,N/A,N/A,This is a perfect class for those who love programming. Aaron is very nice and the lectures are clear and helpful for quizzes and hws. Workload is a little heavy but worth it. You'll absolutely get a good grade if you really put in effort. Better to sit in front!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18922130
06/29/2011,Aaron,Stevens,Boston University,4.5,2.0,N/A,CS111,N/A,No,N/A,N/A,"Because I took the summer course, it was a little intense with a lot of work to do at home, but Aaron is a great teacher. Very much enjoys what he does. If you do what's required and you have good logic skills, there is no reason why you shouldn't get a good grade. He's very good with giving you extra points if you talk to him about quizzes and hws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18778455
05/25/2011,Aaron,Stevens,Boston University,5.0,3.0,N/A,CS108,N/A,Yes,N/A,N/A,"Took Aaron's CS108 class. Fantastic teacher. One of the best I've had at BU. Very helpful outside of class, knows the material cold, has a gift with conveying technical information in a digestible format. The class isn't easy, but if you put the work in, you'll not only receive a great grade, but find it to be one of the most rewarding experiences.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18665213
03/22/2011,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS101,N/A,No,N/A,N/A,"Great professor. 1-2 hours a week of HW. This class is only &amp;quot;hard&amp;quot; if you don't know how to open files on a computer, but if you hate computers, don't take it. Don't buy the books, he'll tell you everything for quizzes. There are 6 small quizzes instead of a midterm. Check out the course website to see the syllabus and schedule (google BU CS101).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300525
01/15/2011,Aaron,Stevens,Boston University,4.0,3.0,N/A,CS101,N/A,No,N/A,N/A,"This class is extremely useful. It requires hardly any math skills, and although homework assignments seem hard, if you go for extra help you're almost guaranteed to do well. Stevens grades extremely fairly. As long as you keep up with your work, the class will be engaging and easy for anyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18144232
12/23/2010,Aaron,Stevens,Boston University,4.5,4.0,N/A,CS101,N/A,No,N/A,N/A,"Many think this will be an easy intro class. No, its tough but its worth taking. Stevens is a fair and clear professor and his powerpoints drive home his major points. The quizzes are based on these. I had no prior comp. knowledge and did great.  The TF's will help with HW and by end you have a personal website and ability to use many programs!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18031246
12/18/2010,Aaron,Stevens,Boston University,4.0,3.0,N/A,CS101,N/A,No,N/A,N/A,"The class is a great introduction to computer science. Aspects are challenging but Stevens is always ready to help when it's needed. Homeworks can take a long time but they're not very difficult if you go to class and are familiar with the material. Overall, a pretty good class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17989560
12/17/2010,Aaron,Stevens,Boston University,4.5,2.0,N/A,EC171,N/A,No,N/A,N/A,"This class was interesting and had a lot of useful personal finance info. Although some topics can be dry, Aaron tries to make the lectures interesting. He is a nice professor with a sense of humor. The HW only takes about an hour each week and quizzes aren't bad if you study a little. I recommend this class, especially for SMG students",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17985192
12/15/2010,Aaron,Stevens,Boston University,2.5,5.0,N/A,CS101,N/A,No,N/A,N/A,"The homework is like having a huge term project every week. It's ridiculous. Aaron is a nice man and attempts to make lectures interesting. However, it's just a tough class. Be prepared to devote 5 hours a week outside of class to the homework. On top of this, it's very hard to also keep up with the reading AND study for quizzes, which are killer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17951816
10/13/2010,Aaron,Stevens,Boston University,2.5,4.0,N/A,COMP101,N/A,No,N/A,N/A,"Professor Stevens is very funny and entertaining in class, but while there is no prior knowledge required, he really teaches very little, leaves a lot up to TAs who either don't speak english or do not know how to help you, and most of it up to your Googling ability. Huge gap between class and what you are expected to know for homeworks and tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17654781
06/29/2010,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS111,N/A,No,N/A,N/A,"I really enjoyed this class. CS111 is definitely rigorous and requires a lot of logic but Stevens is a great professor who does a great job explaining things. What impressed me most is he actually takes the time to notice who is putting in effort. Quizzes are easy, hw is time consuming but doable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17378133
06/27/2010,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS111,N/A,No,N/A,N/A,"I took this over the summer so it was intense but thats expected. Stevens is entertaining, has a sense of humor, and is very approachable. He uses good metaphors to help you understand the material. His quizzes are pretty easy if you study. The homeworks can be challenging but it is easy to get help. I highly recommend a class with Stevens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17371668
06/25/2010,Aaron,Stevens,Boston University,3.5,2.0,N/A,CS101,N/A,No,N/A,N/A,"Lectures were interesting (make sure you go to them). Covered a large variety of topics, most of which were interesting. Quizzes every other week were fair and weekly homeworks weren't bad either. Labs were kind of pointless though and they just confused me. Entertaining and a good professor overall. Also you don't need the textbook.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17367937
06/08/2010,Aaron,Stevens,Boston University,2.0,2.0,N/A,CS101,N/A,No,N/A,N/A,"aaron is not a very good lecturer goes off topic and his tests/quizes do ask alot of you. Also, of his two sections he gave 4 kids an A in the first class out of 45 ... what a joke. anyway lieku was a horrible TA so watch out but vinita is nice and helpful! goodluck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17315479
05/17/2010,Aaron,Stevens,Boston University,4.0,5.0,N/A,CS108,N/A,Yes,N/A,N/A,"Aaron is a great instructor. He is dissiplined, clear in his lectures and assingments. However, Aaron expects the same quality of work from you. A lot of people do not like him mostly because the course work is really hard (you always have to meet deadlines) or prep for quizes. I did not mind the work, cause it was fun. Adivce: get to know him. gl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17220152
05/10/2010,Aaron,Stevens,Boston University,4.5,2.0,N/A,CS101,N/A,Yes,N/A,N/A,"Aaron is the the clearest, most organized, and most engaging professor I have had the chance to study under at BU. Add to that a great sense of humor, and CS101 is definitely a class you DON'T want to miss!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17168234
05/09/2010,Aaron,Stevens,Boston University,1.0,5.0,N/A,CS101,N/A,No,N/A,N/A,"Stay away from this guy!Computers are my world and this dude almost killed it for me. The class was easy for me, but for many it was very hard. The problem is that he expects you to know almost everything and is a terrible instructor. Not approachable and is very full of himself. Also, he's hired graders that grade ridicuously (and he knows it!).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17157687
05/09/2010,Aaron,Stevens,Boston University,1.0,5.0,N/A,CS101,N/A,No,N/A,N/A,"By far the worst professor I have had at BU. He may be better at a higher level where the topics are more focused, but for the introductory course he was all over the place. He makes no sense, expects a ton of background knowledge, and he is tricky on his exams. He also tries very hard to be cool instead of putting more effort into making sense.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17156110
05/04/2010,Aaron,Stevens,Boston University,3.5,4.0,N/A,CS101,N/A,No,N/A,N/A,DO NOT BUY THE BOOKS FOR THIS CLASS.you literally never need them and it's a waste of money. A lot of people really hated aaron but this class is just BORING and he's passionate about it. just memorize the slides (i know REALLY boring)&amp; you'll do fine. do your homework and ask the TAs to help. beware: more work than expected to fulfill div. req.tho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17120104
04/11/2010,Aaron,Stevens,Boston University,2.5,3.0,N/A,CS101,N/A,No,N/A,N/A,"This course is alright--a good way to fill the math req without taking a math course.  lots of work involved, but relatively easy if you put the time in.  not a particularly interesting course, but not terribly difficult.  had to seek help elsewhere.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16980124
